2024-01-19 06:32:21.414726461 +0100 CET m=+0.002789604,2024-01-19 07:02:21.419859294 +0100 CET m=+1800.007922432,unl,1800000000000,random32,3,2,5,2,2,2,0.5,100,1
2024-01-19 07:05:54.845595137 +0100 CET m=+0.002851960,2024-01-19 07:35:54.848226489 +0100 CET m=+1800.005483261,unl,1800000000000,random32,3,2,5,2,2,2,0.5,100,1
2024-01-19 07:39:28.988201489 +0100 CET m=+0.003547608,2024-01-19 08:09:28.99944589 +0100 CET m=+1800.014792007,unl,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-19 08:13:03.187633948 +0100 CET m=+0.002659902,2024-01-19 08:43:03.192197199 +0100 CET m=+1800.007223119,unl,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-19 08:46:37.453037825 +0100 CET m=+0.003127333,2024-01-19 09:16:37.462465713 +0100 CET m=+1800.012555194,unl,1800000000000,random33,19,8,23,4,8,2,0.25,100,3
2024-01-19 11:55:40.169929024 +0100 CET m=+0.002487732,2024-01-19 12:25:40.176863146 +0100 CET m=+1800.009421851,general,1800000000000,random22,5,3,20,7,9,4,0.5,100,1
2024-01-19 12:29:14.674532778 +0100 CET m=+0.002341418,2024-01-19 12:59:14.676545991 +0100 CET m=+1800.004354607,general,1800000000000,random22,5,3,20,7,9,4,0.5,100,1
2024-01-19 13:02:49.582108222 +0100 CET m=+0.002636471,2024-01-19 13:32:49.591392891 +0100 CET m=+1800.011921141,general,1800000000000,random22,5,3,20,7,9,4,0.5,100,1
2024-01-19 13:36:24.795616713 +0100 CET m=+0.002461990,2024-01-19 14:06:24.798496847 +0100 CET m=+1800.005342117,general,1800000000000,random23,7,1,9,5,3,9,0.25,100,2
2024-01-19 14:10:00.454884351 +0100 CET m=+0.002495880,2024-01-19 14:40:00.460533343 +0100 CET m=+1800.008144863,general,1800000000000,random23,7,1,9,5,3,9,0.25,100,2
2024-01-19 14:43:35.692372755 +0100 CET m=+0.002412942,2024-01-19 15:13:35.695731117 +0100 CET m=+1800.005771299,general,1800000000000,random23,7,1,9,5,3,9,0.25,100,2
2024-01-19 15:17:11.157598618 +0100 CET m=+0.002924594,2024-01-19 15:47:11.161602666 +0100 CET m=+1800.006928621,general,1800000000000,random24,2,1,4,2,3,5,0.15,100,3
2024-01-19 15:50:45.958348691 +0100 CET m=+0.002283041,2024-01-19 16:20:45.964538402 +0100 CET m=+1800.008472741,general,1800000000000,random24,2,1,4,2,3,5,0.15,100,3
